m/z	intensity
453.33627	0.0
453.33926	23.0
453.34225	0.0
453.35718	0.0
453.36017	23.0
453.36316	0.0
453.36914	0.0
453.37213	23.0
453.37512	23.0
453.3781	35.0
453.3811	0.0
453.38406	59.0
453.38705	23.0
453.39005	74.0
453.39304	73.0
453.39603	156.0
453.39902	73.0
453.402	47.0
453.405	59.0
453.408	69.0
453.41095	35.0
453.41394	23.0
453.41693	0.0
453.41992	35.0
453.4229	0.0
453.4259	0.0
453.4289	23.0
453.4319	0.0
453.8383	0.0
453.84128	23.0
453.84427	0.0
453.8622	0.0
453.8652	23.0
453.86816	47.0
453.87115	23.0
453.87415	23.0
453.87714	0.0
453.88013	23.0
453.88312	47.0
453.8861	0.0
454.3047	0.0
454.30768	23.0
454.31067	0.0
454.34955	0.0
454.35254	23.0
454.35553	0.0
454.3615	0.0
454.3645	35.0
454.3675	0.0
454.37048	47.0
454.37347	0.0
454.37646	47.0
454.37946	23.0
454.38245	23.0
454.38544	0.0
454.39142	0.0
454.3944	23.0
454.3974	0.0
454.4004	59.0
454.40338	35.0
454.40637	0.0
454.40936	35.0
454.41235	23.0
454.41534	0.0
454.83716	0.0
454.84015	23.0
454.84314	0.0
454.84912	0.0
454.8521	23.0
454.8551	0.0
454.8581	23.0
454.86108	0.0
454.8701	0.0
454.87308	23.0
454.87607	0.0
454.90897	0.0
454.91196	23.0
454.91495	0.0
454.91794	0.0
454.92093	23.0
454.92395	0.0
455.22922	0.0
455.2322	23.0
455.23523	0.0
455.26215	0.0
455.26514	23.0
455.26816	0.0
455.2831	0.0
455.2861	23.0
455.2891	0.0
455.3011	0.0
455.30408	35.0
455.30707	0.0
455.31006	35.0
455.31305	23.0
455.31604	0.0
455.31903	0.0
455.32202	35.0
455.325	35.0
455.32803	23.0
455.33102	35.0
455.334	23.0
455.337	0.0
455.34	35.0
455.343	23.0
455.34598	35.0
455.34897	0.0
455.36694	0.0
455.36993	47.0
455.37292	0.0
455.8461	0.0
455.8491	23.0
455.8521	0.0
455.86707	0.0
455.8701	23.0
455.87308	0.0
455.88205	0.0
455.88504	23.0
455.88806	0.0
456.30453	0.0
456.30756	35.0
456.31055	0.0
456.31354	23.0
456.31653	0.0
456.31955	23.0
456.32254	23.0
456.32553	0.0
456.32852	35.0
456.3315	59.0
456.33453	66.0
456.33752	23.0
456.3405	23.0
456.3435	47.0
456.3465	0.0
456.34952	23.0
456.3525	23.0
456.3555	0.0
456.36148	0.0
456.3645	23.0
456.3675	0.0
456.8592	0.0
456.86218	23.0
456.86517	0.0
456.86816	23.0
456.8712	35.0
456.87418	0.0
456.92215	0.0
456.92517	23.0
456.92816	0.0
457.27612	0.0
457.2791	23.0
457.28214	0.0
457.29712	0.0
457.30014	23.0
457.30313	0.0
457.32712	0.0
457.33014	23.0
457.33313	47.0
457.33612	0.0
457.33914	35.0
457.34213	0.0
457.34512	35.0
457.34814	0.0
457.35114	23.0
457.35413	0.0
457.35715	23.0
457.36014	23.0
457.36313	0.0
457.6062	0.0
457.60922	23.0
457.6122	0.0
457.85535	0.0
457.85837	23.0
457.86136	0.0
457.95145	0.0
457.95444	47.0
457.95743	0.0
457.96045	23.0
457.96344	0.0
458.25174	0.0
458.25473	23.0
458.25775	0.0
458.29077	0.0
458.2938	35.0
458.29678	0.0
458.2998	23.0
458.3028	23.0
458.3058	35.0
458.3088	47.0
458.3118	47.0
458.31482	47.0
458.3178	35.0
458.32083	0.0
458.32382	35.0
458.3268	0.0
458.32983	23.0
458.33282	0.0
458.33585	0.0
458.33884	23.0
458.34186	35.0
458.34485	23.0
458.34784	98.0
458.35086	23.0
458.35385	23.0
458.35687	47.0
458.35986	0.0
458.36887	0.0
458.3719	23.0
458.37488	0.0
458.43195	0.0
458.43497	23.0
458.43796	0.0
458.86163	0.0
458.86465	23.0
458.86765	0.0
458.87067	0.0
458.87366	35.0
458.87668	0.0
458.92175	0.0
458.92477	23.0
458.92776	0.0
459.20132	0.0
459.20435	23.0
459.20734	0.0
459.26447	0.0
459.2675	35.0
459.27048	0.0
459.31256	0.0
459.31558	23.0
459.3186	0.0
459.3276	0.0
459.33063	35.0
459.33362	0.0
459.33664	23.0
459.33963	0.0
459.34265	23.0
459.34564	0.0
460.3084	0.0
460.31143	35.0
460.31442	0.0
460.31744	23.0
460.32047	23.0
460.32346	0.0
460.32648	23.0
460.3295	0.0
460.34756	0.0
460.35056	23.0
460.35358	0.0
460.3927	0.0
460.39572	23.0
460.3987	0.0
460.44992	0.0
460.4529	23.0
460.45593	0.0
460.8293	0.0
460.83234	23.0
460.83536	0.0
461.3415	0.0
461.3445	23.0
461.34753	0.0
461.35052	0.0
461.35355	23.0
461.35657	0.0
461.3596	47.0
461.36258	23.0
461.3656	0.0
461.39273	0.0
461.39575	23.0
461.39874	0.0
461.43494	0.0
461.43793	23.0
461.44095	0.0
462.1163	0.0
462.11932	35.0
462.12234	23.0
462.12537	58.0
462.1284	47.0
462.1314	88.0
462.1344	89.0
462.13742	173.0
462.14044	282.0
462.14346	564.0
462.14648	483.0
462.1495	410.0
462.1525	322.0
462.15552	159.0
462.15854	130.0
462.16156	23.0
462.16458	65.0
462.1676	58.0
462.1706	35.0
462.1736	0.0
462.28824	0.0
462.29126	23.0
462.29428	0.0
462.2973	23.0
462.30032	0.0
462.33652	0.0
462.33954	23.0
462.34256	0.0
462.3546	0.0
462.35764	23.0
462.36066	0.0
462.36368	23.0
462.3667	0.0
462.39685	0.0
462.39987	23.0
462.4029	0.0
463.12122	0.0
463.12424	23.0
463.12726	35.0
463.13028	59.0
463.1333	47.0
463.13632	105.0
463.13934	162.0
463.14236	178.0
463.1454	181.0
463.1484	123.0
463.15143	105.0
463.15445	59.0
463.15747	47.0
463.1605	0.0
463.1665	0.0
463.16953	35.0
463.17255	0.0
463.17557	0.0
463.1786	35.0
463.1816	0.0
463.242	0.0
463.24503	23.0
463.24805	0.0
463.25107	0.0
463.2541	23.0
463.2571	0.0
463.26013	23.0
463.26315	35.0
463.26617	0.0
463.33865	0.0
463.34167	23.0
463.3447	0.0
463.34772	0.0
463.35074	23.0
463.35376	0.0
463.36282	0.0
463.36584	23.0
463.36884	0.0
463.37186	0.0
463.37488	23.0
463.3779	0.0
463.38998	0.0
463.393	23.0
463.39603	0.0
463.41113	0.0
463.41415	23.0
463.41718	0.0
463.4625	0.0
463.4655	35.0
463.46854	0.0
463.90662	0.0
463.90964	23.0
463.91266	0.0
464.11816	0.0
464.1212	35.0
464.1242	23.0
464.12723	0.0
464.13025	59.0
464.13327	47.0
464.1363	115.0
464.1393	103.0
464.14233	190.0
464.14536	101.0
464.14838	66.0
464.1514	35.0
464.15445	35.0
464.15747	35.0
464.1605	23.0
464.1635	35.0
464.16653	23.0
464.16956	0.0
464.227	0.0
464.23	23.0
464.23303	0.0
464.26328	0.0
464.2663	23.0
464.26932	0.0
464.35092	0.0
464.35397	35.0
464.357	23.0
464.36002	0.0
464.36606	0.0
464.36908	47.0
464.3721	0.0
464.37512	23.0
464.37814	23.0
464.38116	0.0
464.3842	23.0
464.3872	35.0
464.39023	0.0
464.41443	0.0
464.41745	23.0
464.42047	23.0
464.4235	35.0
464.4265	47.0
464.42953	23.0
464.43256	0.0
464.4356	23.0
464.43863	35.0
464.44165	0.0
464.87717	0.0
464.8802	23.0
464.8832	0.0
464.88623	23.0
464.88925	0.0
464.90137	0.0
464.9044	23.0
464.9074	0.0
465.12827	0.0
465.1313	35.0
465.13434	35.0
465.13736	23.0
465.14038	35.0
465.1434	23.0
465.14642	23.0
465.14944	23.0
465.1525	47.0
465.15552	0.0
465.15854	23.0
465.16156	35.0
465.16458	0.0
465.20392	0.0
465.20694	23.0
465.21	47.0
465.213	47.0
465.21603	71.0
465.21906	59.0
465.22208	23.0
465.2251	23.0
465.22815	0.0
465.23117	35.0
465.2342	0.0
465.25537	0.0
465.2584	35.0
465.2614	0.0
465.29773	0.0
465.30078	23.0
465.3038	0.0
465.3371	0.0
465.34012	35.0
465.34314	0.0
465.35223	0.0
465.35526	23.0
465.35828	0.0
465.3613	23.0
465.36432	23.0
465.36734	0.0
465.3704	47.0
465.3734	63.0
465.37643	69.0
465.37946	47.0
465.38248	59.0
465.38553	0.0
465.38855	59.0
465.39157	23.0
465.3946	0.0
465.41577	0.0
465.41882	23.0
465.42184	0.0
465.42487	23.0
465.4279	0.0
465.81543	0.0
465.81845	23.0
465.82147	0.0
465.8881	0.0
465.8911	23.0
465.89417	0.0
466.1304	0.0
466.13342	35.0
466.13644	0.0
466.1516	0.0
466.15463	23.0
466.15765	0.0
466.2152	0.0
466.21826	23.0
466.22128	0.0
466.2243	23.0
466.22733	0.0
466.23038	0.0
466.2334	23.0
466.23642	0.0
466.27277	0.0
466.27582	23.0
466.27884	0.0
466.30307	0.0
466.3061	23.0
466.30914	0.0
466.36066	0.0
466.36368	23.0
466.3667	23.0
466.36972	23.0
466.37277	23.0
466.3758	35.0
466.3788	35.0
466.38187	35.0
466.3849	0.0
466.3879	64.0
466.39093	0.0
466.39398	23.0
466.397	87.0
466.40002	190.0
466.40308	350.0
466.4061	234.0
466.40912	229.0
466.41214	191.0
466.4152	186.0
466.4182	96.0
466.42123	107.0
466.4243	47.0
466.4273	0.0
466.43033	23.0
466.43338	0.0
466.4364	0.0
466.43942	23.0
466.44244	0.0
466.87283	0.0
466.8759	23.0
466.8789	23.0
466.88193	0.0
466.88498	59.0
466.888	0.0
466.89102	0.0
466.89407	23.0
466.8971	0.0
466.97592	0.0
466.97894	23.0
466.982	0.0
467.1245	0.0
467.12753	23.0
467.13055	0.0
467.1427	0.0
467.14572	23.0
467.14877	0.0
467.21243	0.0
467.21548	23.0
467.2185	0.0
467.35498	0.0
467.35803	23.0
467.36105	23.0
467.3641	0.0
467.36713	95.0
467.37015	167.0
467.3732	35.0
467.37622	59.0
467.37927	70.0
467.3823	59.0
467.3853	59.0
467.38837	35.0
467.3914	0.0
467.3944	23.0
467.39746	35.0
467.40048	23.0
467.40353	47.0
467.40656	80.0
467.40958	104.0
467.41263	81.0
467.41565	96.0
467.4187	87.0
467.42172	0.0
467.42474	35.0
467.4278	23.0
467.43082	0.0
467.81613	0.0
467.81918	23.0
467.8222	0.0
468.28967	0.0
468.29272	23.0
468.29575	0.0
468.3595	0.0
468.36255	35.0
468.36557	47.0
468.36862	62.0
468.37164	85.0
468.3747	47.0
468.37772	127.0
468.38077	216.0
468.3838	374.0
468.38684	130.0
468.38986	243.0
468.3929	308.0
468.39594	241.0
468.399	119.0
468.402	64.0
468.40506	23.0
468.40808	47.0
468.41113	0.0
468.41415	0.0
468.4172	35.0
468.42023	0.0
468.4263	0.0
468.42935	35.0
468.43237	0.0
468.8485	0.0
468.85153	23.0
468.85458	0.0
468.87585	0.0
468.87888	23.0
468.88193	0.0
468.90015	0.0
468.9032	23.0
468.90622	0.0
469.16147	0.0
469.16452	23.0
469.16754	0.0
469.23746	0.0
469.24048	23.0
469.24353	0.0
469.28305	0.0
469.28607	23.0
469.28912	0.0
469.30432	0.0
469.30734	23.0
469.3104	0.0
469.31342	47.0
469.31647	0.0
469.31952	108.0
469.32254	148.0
469.3256	70.0
469.3286	146.0
469.33167	105.0
469.33472	47.0
469.33774	59.0
469.3408	35.0
469.3438	0.0
469.3499	0.0
469.35294	35.0
469.356	23.0
469.35904	23.0
469.36206	0.0
469.3651	0.0
469.36813	35.0
469.3712	35.0
469.37424	0.0
469.37726	0.0
469.3803	23.0
469.38333	47.0
469.38638	35.0
469.38943	59.0
469.39246	91.0
469.3955	74.0
469.39853	89.0
469.40158	35.0
469.40463	35.0
469.40765	0.0
469.41678	0.0
469.41983	23.0
469.42285	23.0
469.4259	0.0
469.9185	0.0
469.92154	35.0
469.92456	0.0
469.9276	23.0
469.93066	0.0
469.9337	0.0
469.93674	23.0
469.9398	0.0
470.3109	0.0
470.31396	23.0
470.31702	0.0
470.32004	23.0
470.3231	0.0
470.32614	47.0
470.32916	0.0
470.3322	65.0
470.33527	35.0
470.33832	59.0
470.34134	0.0
470.3444	47.0
470.34744	23.0
470.35046	23.0
470.35352	23.0
470.35657	23.0
470.35962	0.0
470.36874	0.0
470.37177	23.0
470.37482	0.0
470.38394	0.0
470.387	23.0
470.39005	0.0
470.39307	0.0
470.39612	35.0
470.39917	0.0
470.40222	0.0
470.40524	23.0
470.4083	0.0
470.41135	0.0
470.41437	23.0
470.41742	0.0
470.874	0.0
470.87704	23.0
470.8801	0.0
470.88312	23.0
470.88617	0.0
470.88922	0.0
470.89227	23.0
470.8953	23.0
470.89835	0.0
470.9014	23.0
470.90445	0.0
471.29727	0.0
471.30032	23.0
471.30338	0.0
471.30948	0.0
471.3125	23.0
471.31555	23.0
471.3186	0.0
471.32166	47.0
471.3247	35.0
471.32776	0.0
471.33078	47.0
471.33383	47.0
471.33688	0.0
471.33994	23.0
471.343	23.0
471.346	23.0
471.34906	47.0
471.3521	0.0
471.35822	0.0
471.36127	23.0
471.3643	35.0
471.36734	0.0
471.3704	23.0
471.37344	0.0
471.4435	0.0
471.44653	35.0
471.4496	0.0
471.82132	0.0
471.82437	23.0
471.82742	0.0
471.89142	0.0
471.89447	23.0
471.89752	0.0
472.29077	0.0
472.29382	23.0
472.29688	0.0
472.32126	0.0
472.3243	35.0
472.32736	35.0
472.3304	0.0
472.33652	0.0
472.33957	47.0
472.34262	0.0
472.34567	23.0
472.34872	35.0
472.35178	35.0
472.35483	59.0
472.35788	107.0
472.3609	72.0
472.36395	23.0
472.367	23.0
472.37006	0.0
472.3731	59.0
472.37616	23.0
472.3792	0.0
472.38226	23.0
472.3853	0.0
472.76352	0.0
472.76657	23.0
472.76962	0.0
472.82758	0.0
472.83063	23.0
472.83368	0.0
472.8581	0.0
472.86115	23.0
472.8642	0.0
472.8825	0.0
472.88556	23.0
472.8886	0.0
472.8947	0.0
472.89777	35.0
472.90082	0.0
472.91608	0.0
472.9191	23.0
472.92215	0.0
472.94046	0.0
472.9435	23.0
472.94656	0.0
473.30365	0.0
473.3067	23.0
473.30975	0.0
473.35248	0.0
473.35553	23.0
473.35858	47.0
473.36163	35.0
473.3647	23.0
473.36774	0.0
473.383	0.0
473.38605	47.0
473.3891	0.0
473.39215	47.0
473.3952	47.0
473.39825	0.0
473.4013	23.0
473.40436	35.0
473.40744	0.0
473.8288	0.0
473.83185	47.0
473.8349	0.0
473.85934	0.0
473.8624	23.0
473.86545	0.0
473.9357	0.0
473.93875	23.0
473.9418	0.0
474.25037	0.0
474.25342	23.0
474.25647	0.0
474.29312	0.0
474.2962	23.0
474.29926	0.0
474.3023	23.0
474.30536	0.0
474.31146	0.0
474.3145	23.0
474.31757	0.0
474.3359	0.0
474.33896	23.0
474.342	0.0
474.34814	0.0
474.3512	23.0
474.35425	0.0
474.3726	0.0
474.37564	23.0
474.3787	0.0
474.3848	0.0
474.38785	23.0
474.39093	0.0
474.40924	0.0
474.41232	23.0
474.41537	0.0
474.84024	0.0
474.8433	23.0
474.84634	0.0
474.92584	0.0
474.92892	23.0
474.93198	0.0
474.93503	47.0
474.93808	23.0
474.94113	23.0
474.9442	23.0
474.94727	0.0
475.05124	0.0
475.0543	23.0
475.05734	0.0
475.0604	0.0
475.06345	23.0
475.06653	0.0
475.1277	0.0
475.13074	23.0
475.1338	0.0
475.2806	0.0
475.28366	23.0
475.2867	0.0
475.39685	0.0
475.3999	23.0
475.40295	0.0
475.40604	63.0
475.4091	35.0
475.41214	35.0
475.4152	35.0
475.41827	47.0
475.42133	23.0
475.42438	23.0
475.42743	0.0
476.1252	0.0
476.12827	23.0
476.13132	0.0
476.21094	0.0
476.214	23.0
476.21704	0.0
476.29666	0.0
476.2997	35.0
476.3028	0.0
476.30585	23.0
476.3089	0.0
476.31808	0.0
476.32117	35.0
476.32422	0.0
476.33954	0.0
476.3426	35.0
476.34564	0.0
476.37933	0.0
476.38242	23.0
476.38547	0.0
476.4008	0.0
476.40384	23.0
476.4069	23.0
476.40997	47.0
476.41302	0.0
476.41608	23.0
476.41916	23.0
476.4222	0.0
476.42526	23.0
476.42834	0.0
476.45285	0.0
476.4559	23.0
476.45895	0.0
476.8633	0.0
476.86636	23.0
476.86945	0.0
476.8725	0.0
476.87555	23.0
476.87863	0.0
476.88782	0.0
476.89087	35.0
476.89395	23.0
476.897	47.0
476.9001	47.0
476.90314	59.0
476.9062	47.0
476.90927	47.0
476.91232	35.0
476.9154	0.0
476.91846	23.0
476.9215	0.0
477.20346	0.0
477.2065	35.0
477.2096	0.0
477.2525	0.0
477.25555	23.0
477.25864	0.0
477.34753	0.0
477.3506	35.0
477.35364	0.0
477.36285	0.0
477.3659	23.0
477.369	0.0
477.37817	0.0
477.38126	23.0
477.3843	0.0
477.39044	0.0
477.3935	23.0
477.39658	0.0
477.39963	0.0
477.4027	23.0
477.40576	23.0
477.40884	0.0
477.46094	0.0
477.46402	23.0
477.46707	0.0
477.82892	0.0
477.83197	23.0
477.83505	0.0
477.89944	0.0
477.90253	23.0
477.90558	23.0
477.90866	0.0
477.94855	0.0
477.9516	23.0
477.95468	0.0
478.1878	0.0
478.1909	35.0
478.19394	23.0
478.19702	0.0
478.286	0.0
478.28906	23.0
478.29214	0.0
478.37805	0.0
478.38113	23.0
478.3842	0.0
478.3934	0.0
478.39648	23.0
478.39954	0.0
478.43942	0.0
478.4425	23.0
478.4456	0.0
478.45172	0.0
478.45477	23.0
478.45786	0.0
478.89374	0.0
478.89682	47.0
478.89987	0.0
478.90295	0.0
478.90604	23.0
478.9091	0.0
479.1855	0.0
479.18854	23.0
479.19162	0.0
479.26532	0.0
479.2684	35.0
479.27148	0.0
479.3022	0.0
479.30527	23.0
479.30832	0.0
479.3237	0.0
479.32675	23.0
479.32983	0.0
479.35135	0.0
479.3544	23.0
479.35748	0.0
479.38513	0.0
479.3882	23.0
479.39127	0.0
479.40665	0.0
479.4097	23.0
479.41278	0.0
479.42508	0.0
479.42813	23.0
479.4312	0.0
479.4343	0.0
479.43735	35.0
479.44043	0.0
479.4435	23.0
479.44656	0.0
479.84604	0.0
479.84912	47.0
479.85217	35.0
479.85526	23.0
479.85834	47.0
479.8614	0.0
479.86755	0.0
479.87064	23.0
479.8737	0.0
480.30408	0.0
480.30716	23.0
480.31024	0.0
480.34714	0.0
480.35022	23.0
480.35327	0.0
480.35944	0.0
480.36252	23.0
480.36557	0.0
480.3779	0.0
480.38095	47.0
480.38403	35.0
480.38712	35.0
480.3902	76.0
480.39325	23.0
480.39633	0.0
480.3994	23.0
480.4025	0.0
480.40555	0.0
480.40863	35.0
480.4117	23.0
480.4148	107.0
480.41785	94.0
480.42093	79.0
480.424	94.0
480.4271	75.0
480.43018	72.0
480.43323	114.0
480.4363	23.0
480.4394	23.0
480.44247	47.0
480.44553	0.0
480.4486	23.0
480.4517	23.0
480.45477	0.0
480.76236	0.0
480.76544	23.0
480.7685	0.0
480.84235	0.0
480.84543	23.0
480.84848	23.0
480.85156	0.0
480.85464	35.0
480.85773	0.0
480.9377	0.0
480.9408	23.0
480.94388	0.0
481.00848	0.0
481.01157	35.0
481.01465	0.0
481.25778	0.0
481.26086	23.0
481.26392	0.0
481.27316	0.0
481.27625	23.0
481.27933	0.0
481.32858	0.0
481.33163	23.0
481.33472	0.0
481.35013	0.0
481.3532	23.0
481.35626	23.0
481.35934	0.0
481.38397	0.0
481.38705	35.0
481.39014	0.0
481.39322	0.0
481.3963	23.0
481.39938	0.0
481.40244	0.0
481.40552	35.0
481.4086	0.0
481.41476	0.0
481.41785	23.0
481.42093	0.0
481.424	0.0
481.42706	101.0
481.43015	47.0
481.43323	104.0
481.4363	0.0
481.4394	35.0
481.44247	0.0
481.44864	0.0
481.4517	35.0
481.45477	23.0
481.45786	0.0
481.46402	0.0
481.4671	23.0
481.47018	0.0
481.47635	0.0
481.4794	23.0
481.48248	0.0
481.85815	0.0
481.86124	35.0
481.86432	0.0
481.87357	0.0
481.87665	23.0
481.87973	0.0
482.36032	0.0
482.3634	23.0
482.3665	23.0
482.36957	0.0
482.37265	46.0
482.37573	23.0
482.3788	23.0
482.3819	140.0
482.38495	61.0
482.38803	113.0
482.3911	306.0
482.3942	326.0
482.39728	745.0
482.40036	917.0
482.40344	1145.0
482.40652	1157.0
482.4096	750.0
482.4127	500.0
482.41577	329.0
482.41885	258.0
482.42194	308.0
482.42502	120.0
482.4281	70.0
482.43118	73.0
482.43427	103.0
482.43735	0.0
482.4435	0.0
482.4466	23.0
482.44968	35.0
482.45276	0.0
482.8257	0.0
482.8288	23.0
482.83188	0.0
482.83496	23.0
482.83804	0.0
482.84116	23.0
482.84424	23.0
482.84732	47.0
482.8504	47.0
482.8535	0.0
482.85657	59.0
482.85965	0.0
482.86273	23.0
482.8658	0.0
482.8689	23.0
482.87198	23.0
482.87506	0.0
482.87814	23.0
482.88123	0.0
483.03232	0.0
483.0354	23.0
483.03848	0.0
483.33453	0.0
483.33765	35.0
483.34073	35.0
483.3438	23.0
483.3469	0.0
483.34998	23.0
483.35306	23.0
483.35614	0.0
483.3623	0.0
483.3654	23.0
483.36847	23.0
483.37155	0.0
483.37463	58.0
483.37775	0.0
483.38083	35.0
483.3839	35.0
483.387	47.0
483.39008	47.0
483.39316	83.0
483.39624	110.0
483.39932	171.0
483.4024	393.0
483.4055	221.0
483.40857	210.0
483.41165	242.0
483.41476	193.0
483.41785	106.0
483.42093	110.0
483.424	99.0
483.4271	35.0
483.43018	23.0
483.43326	0.0
483.43634	23.0
483.43942	0.0
483.4425	23.0
483.4456	0.0
483.44867	0.0
483.45178	23.0
483.45486	0.0
483.84982	0.0
483.8529	23.0
483.856	0.0
483.86832	0.0
483.87143	35.0
483.8745	0.0
483.88992	0.0
483.893	23.0
483.89612	0.0
483.90536	0.0
483.90845	23.0
483.91153	0.0
484.26346	0.0
484.26654	23.0
484.26962	0.0
484.33755	0.0
484.34064	23.0
484.34372	47.0
484.34683	0.0
484.36227	0.0
484.36536	23.0
484.36844	23.0
484.37152	0.0
484.3746	47.0
484.3777	35.0
484.3808	35.0
484.38388	35.0
484.38696	23.0
484.39005	23.0
484.39313	59.0
484.39624	23.0
484.39932	47.0
484.4024	23.0
484.4055	35.0
484.40857	47.0
484.41168	47.0
484.41476	23.0
484.41785	47.0
484.42093	47.0
484.424	0.0
484.43945	0.0
484.44254	23.0
484.44565	0.0
484.47342	0.0
484.47653	23.0
484.4796	0.0
484.83792	0.0
484.841	23.0
484.8441	23.0
484.84717	0.0
484.85953	0.0
484.8626	23.0
484.86572	0.0
484.8688	23.0
484.8719	0.0
484.91513	0.0
484.91824	23.0
484.92133	0.0
485.25507	0.0
485.25815	23.0
485.26123	0.0
485.29526	0.0
485.29834	35.0
485.30142	0.0
485.3045	23.0
485.30762	0.0
485.31378	0.0
485.31686	35.0
485.31998	0.0
485.33234	0.0
485.33542	23.0
485.3385	0.0
485.3509	0.0
485.35397	23.0
485.35706	0.0
485.3787	0.0
485.38177	23.0
485.3849	0.0
485.39725	0.0
485.40033	35.0
485.40344	0.0
485.41888	0.0
485.42197	23.0
485.42508	0.0
485.45288	0.0
485.456	35.0
485.45908	0.0
485.95383	0.0
485.9569	23.0
485.96	0.0
486.0064	0.0
486.0095	23.0
486.01257	0.0
486.1889	0.0
486.192	23.0
486.1951	0.0
486.22604	0.0
486.22913	23.0
486.2322	0.0
486.32812	0.0
486.33124	23.0
486.33432	23.0
486.3374	0.0
486.34668	0.0
486.3498	23.0
486.35287	0.0
486.356	23.0
486.35907	0.0
486.36215	23.0
486.36526	0.0
486.36835	23.0
486.37146	0.0
486.43643	0.0
486.4395	23.0
486.44263	0.0
486.74902	0.0
486.7521	23.0
486.75522	0.0
486.84808	0.0
486.85117	35.0
486.85428	35.0
486.85736	64.0
486.86047	47.0
486.86356	113.0
486.86667	74.0
486.86975	61.0
486.87283	47.0
486.87595	0.0
486.87903	47.0
486.88214	0.0
486.88834	0.0
486.89142	23.0
486.89453	0.0
486.9998	0.0
487.00287	23.0
487.00598	0.0
487.02457	0.0
487.02765	35.0
487.03076	0.0
487.30945	0.0
487.31256	23.0
487.31564	0.0
487.33734	0.0
487.34042	23.0
487.34354	0.0
487.34662	23.0
487.34973	23.0
487.3528	0.0
487.35593	35.0
487.359	59.0
487.36212	23.0
487.3652	23.0
487.36832	0.0
487.3776	0.0
487.3807	23.0
487.3838	0.0
487.3869	0.0
487.38998	23.0
487.3931	0.0
487.39618	23.0
487.3993	0.0
487.44574	0.0
487.44885	23.0
487.45193	0.0
487.87332	0.0
487.87643	35.0
487.87952	0.0
487.9012	0.0
487.90433	23.0
487.9074	0.0
488.25458	0.0
488.2577	23.0
488.26077	0.0
488.2639	0.0
488.26697	47.0
488.27008	35.0
488.2732	0.0
488.28247	0.0
488.28558	23.0
488.28867	0.0
488.29797	0.0
488.3011	35.0
488.30417	23.0
488.30728	0.0
488.3104	35.0
488.31348	0.0
488.3166	47.0
488.31967	0.0
488.32278	23.0
488.3259	35.0
488.32898	23.0
488.3321	0.0
488.33517	23.0
488.3383	144.0
488.3414	128.0
488.34448	154.0
488.3476	260.0
488.35068	654.0
488.3538	529.0
488.3569	706.0
488.36	687.0
488.3631	615.0
488.36618	346.0
488.3693	229.0
488.3724	162.0
488.3755	114.0
488.3786	83.0
488.38168	23.0
488.3848	35.0
488.3879	23.0
488.391	35.0
488.3941	0.0
488.8345	0.0
488.8376	23.0
488.8407	0.0
488.85312	0.0
488.8562	35.0
488.8593	23.0
488.86243	59.0
488.8655	35.0
488.86862	98.0
488.87173	59.0
488.87482	74.0
488.87793	59.0
488.881	23.0
488.88412	35.0
488.88724	0.0
488.94617	0.0
488.94928	23.0
488.9524	0.0
488.96478	0.0
488.9679	23.0
488.971	0.0
489.04547	0.0
489.04855	23.0
489.05167	0.0
489.05786	0.0
489.06097	23.0
489.0641	0.0
489.2689	0.0
489.27197	23.0
489.2751	0.0
489.30923	0.0
489.31232	23.0
489.31543	0.0
489.32474	0.0
489.32785	23.0
489.33096	0.0
489.34027	0.0
489.34335	23.0
489.34647	141.0
489.34958	130.0
489.3527	87.0
489.35577	239.0
489.3589	120.0
489.362	178.0
489.36508	189.0
489.3682	101.0
489.3713	59.0
489.37442	35.0
489.3775	23.0
489.3806	23.0
489.38373	35.0
489.3868	0.0
489.38992	47.0
489.39304	0.0
489.39612	35.0
489.39923	59.0
489.40234	23.0
489.40546	0.0
489.41165	0.0
489.41476	23.0
489.41785	0.0
489.4613	0.0
489.46442	23.0
489.46753	0.0
490.27182	0.0
490.27493	23.0
490.278	0.0
490.28424	0.0
490.28735	23.0
490.29047	0.0
490.29355	0.0
490.29666	23.0
490.29977	0.0
490.32153	0.0
490.32462	23.0
490.32773	0.0
490.33084	0.0
490.33395	35.0
490.33707	0.0
490.34637	0.0
490.3495	35.0
490.3526	47.0
490.35568	23.0
490.3588	23.0
490.3619	47.0
490.36502	86.0
490.36813	47.0
490.37125	0.0
490.37433	23.0
490.37744	0.0
490.38055	0.0
490.38367	23.0
490.38678	23.0
490.38986	0.0
490.39297	0.0
490.3961	35.0
490.3992	0.0
490.42404	0.0
490.42715	23.0
490.43027	0.0
490.4365	0.0
490.43958	23.0
490.4427	0.0
490.4924	0.0
490.4955	23.0
490.49863	0.0
490.84048	0.0
490.8436	23.0
490.8467	0.0
490.85913	0.0
490.86224	35.0
490.86536	23.0
490.86847	23.0
490.87158	23.0
490.8747	59.0
490.8778	0.0
490.8809	23.0
490.884	0.0
491.3504	0.0
491.35352	23.0
491.35663	0.0
491.39084	0.0
491.39395	23.0
491.39706	0.0
491.40018	35.0
491.4033	47.0
491.4064	35.0
491.40952	23.0
491.41263	0.0
491.42194	0.0
491.42505	23.0
491.42816	0.0
491.43127	35.0
491.4344	0.0
491.85437	0.0
491.85748	23.0
491.8606	0.0
491.87305	0.0
